2023-01-16/19:18:27 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:12:59 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:00 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/12:13:01 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
